Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Total
2020,18,Nayarit,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,18,Nayarit,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,0,0,1,2,0,0,0,0,0,0,0,4
2020,18,Nayarit,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,1,0,0,0,1,1,1,1,1,1,0,5
2020,18,Nayarit,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,1,2,1,0,0,1,1,2,1,1,1,9
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,1,0,0,0,0,0,0,0,0,1
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,6,9,10,12,14,10,8,3,1,2,8,5,73
2020,18,Nayarit,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,1,1,0,0,1,0,0,1,1,4,1,4
2020,18,Nayarit,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,7,5,12,12,7,9,10,15,22,12,9,10,99
2020,18,Nayarit,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,6,1,0,0,2,2,3,3,1,3,14
2020,18,Nayarit,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,2,21,12,9,11,7,8,15,11,18,13,4,96
2020,18,Nayarit,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,1,0,0,0,1,1
2020,18,Nayarit,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,18,Nayarit,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,18,Nayarit,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,18,Nayarit,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,El patrimonio,Robo,Otros robos,Con violencia,3,4,4,1,1,0,2,1,3,2,5,0,19
2020,18,Nayarit,El patrimonio,Robo,Otros robos,Sin violencia,12,10,10,6,13,6,7,7,9,5,13,6,80
2020,18,Nayarit,El patrimonio,Extorsión,Extorsión,Extorsión,0,0,0,0,1,2,0,2,0,1,2,0,5
2020,18,Nayarit,El patrimonio,Despojo,Despojo,Despojo,4,3,0,1,4,1,1,1,7,4,3,7,22
2020,18,Nayarit,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18,Nayarit,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,1,0,2,1,0,0,0,2,2,3,0,3,8
2020,18,Nayarit,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,2,0,1,2,0,0,0,5
2020,18,Nayarit,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,18,16,13,5,7,10,14,13,14,8,8,3,110
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,53,65,66,63,69,70,49,59,55,48,59,35,549
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,6,1,3,5,6,4,7,9,5,3,2,4,46
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,8,7,11,8,3,13,4,6,10,8,11,12,70
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,42,38,43,39,27,32,34,43,29,44,50,37,327
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,4,3,4,3,4,6,2,6,2,3,2,3,34
2020,19,Nuevo Leon,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,43,41,44,54,52,45,29,25,44,36,40,34,377
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,43,44,44,38,33,53,45,48,48,54,31,47,396
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,203,313,209,136,107,189,182,249,282,299,299,365,1870
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,1,0,0,0,0,0,0,0,0,0,1
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,133,161,109,63,56,104,76,119,127,140,146,133,948
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,3,3,2,2,0,0,0,1,0,6,4,5,11
2020,19,Nuevo Leon,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,5,3,2,2,1,1,2,3,4,2,4,0,23
2020,19,Nuevo Leon,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,1,1,0,3,2,1,0,1,1,1,1,10
2020,19,Nuevo Leon,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,2,3,2,2,2,2,1,0,3,4,0,4,17
2020,19,Nuevo Leon,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,2,9,17,15,25,36,40,24,19,25,19,12,187
2020,19,Nuevo Leon,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,2,3,1,1,1,0,3,1,2,1,0,1,14
2020,19,Nuevo Leon,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,19,Nuevo Leon,Libertad personal,Rapto,Rapto,Rapto,11,11,6,4,6,8,8,8,9,16,6,11,71
2020,19,Nuevo Leon,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,180,150,156,127,177,177,180,184,215,196,153,188,1546
2020,19,Nuevo Leon,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,84,123,156,64,82,92,123,103,130,105,121,105,957
2020,19,Nuevo Leon,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,20,49,57,27,32,34,27,38,48,48,47,28,332
2020,19,Nuevo Leon,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,3,10,2,2,4,3,3,4,2,6,3,1,33
2020,19,Nuevo Leon,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,65,75,94,44,56,60,59,81,69,62,52,62,603
2020,19,Nuevo Leon,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,18,34,29,28,25,30,26,29,30,29,19,30,249
2020,19,Nuevo Leon,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,38,58,73,48,68,64,59,69,61,79,76,68,538
2020,19,Nuevo Leon,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,61,73,64,49,46,37,42,48,62,51,45,52,482
2020,19,Nuevo Leon,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,37,30,21,24,29,21,15,21,24,22,36,24,222
2020,19,Nuevo Leon,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,12,22,22,7,18,18,18,14,19,14,17,12,150
2020,19,Nuevo Leon,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,39,33,22,19,14,27,23,24,32,23,52,49,233
2020,19,Nuevo Leon,El patrimonio,Robo,Robo en transporte público individual,Con violencia,6,2,2,6,4,5,2,4,9,6,5,3,40
2020,19,Nuevo Leon,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,2,1,3,0,1,2,2,1,1,0,3,12
2020,19,Nuevo Leon,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,2,1,0,1,1,1,2,1,5,0,1,9
2020,19,Nuevo Leon,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,2,0,0,0,1,1,1,0,0,2,1,1,5
2020,19,Nuevo Leon,El patrimonio,Robo,Robo en transporte individual,Con violencia,5,3,4,2,2,0,2,0,6,4,4,4,24
2020,19,Nuevo Leon,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,1,1,1,1,1,0,1,0,1,1,3,6
2020,19,Nuevo Leon,El patrimonio,Robo,Otros robos,Con violencia,8,5,5,10,7,6,7,11,11,21,11,31,70
2020,19,Nuevo Leon,El patrimonio,Robo,Otros robos,Sin violencia,665,671,724,515,511,519,488,549,509,598,606,664,5151
2020,19,Nuevo Leon,El patrimonio,Extorsión,Extorsión,Extorsión,40,35,32,28,30,36,38,20,27,29,33,41,286
2020,19,Nuevo Leon,El patrimonio,Despojo,Despojo,Despojo,79,99,51,33,49,111,95,113,107,113,77,95,737
2020,19,Nuevo Leon,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19,Nuevo Leon,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,15,10,22,13,15,14,4,19,24,14,9,7,136
2020,19,Nuevo Leon,La sociedad,Trata de personas,Trata de personas,Trata de personas,2,1,6,3,7,5,1,2,3,7,5,6,30
2020,19,Nuevo Leon,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,272,284,331,375,305,279,245,340,397,368,335,338,2828
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,82,36,66,58,61,46,50,47,37,48,33,57,483
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,6,12,6,5,7,7,6,17,7,11,9,8,73
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,3,6,9,9,8,3,7,7,6,7,9,2,58
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,2,2,3,1,1,0,0,0,0,1,1,9
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,1,0,0,1,0,0,3,0,1,1,1,0,6
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,53,41,50,31,37,25,22,39,31,35,51,48,329
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,20,31,29,40,22,22,17,34,27,27,38,16,242
2020,20,Oaxaca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,7,3,10,3,3,1,3,4,3,1,4,6,37
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,23,15,14,23,16,30,23,18,16,16,25,23,178
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,24,29,36,20,27,28,28,36,35,25,21,20,263
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,303,323,383,276,297,228,235,238,279,262,279,243,2562
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,3,2,2,2,1,0,4,0,0,3,4,2,14
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,1,0,0,1,0,0,0,1,0,0,0,0,3
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,1,1,0,1,0,0,0,0,0,0,0,3
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,76,84,69,47,49,45,56,67,59,76,89,72,552
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,18,5,13,6,4,13,11,9,9,7,13,8,88
2020,20,Oaxaca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,2,0,0,0,0,1,0,0,0,0,0,3
2020,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,2,0,0,0,1,0,1,1,0,0,2,1,5
2020,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,2,1,0,3,1,0,0,0,1,1,7
2020,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,2,0,2,1,2,1,1,1,1,3,2,10
2020,20,Oaxaca,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,1,0,0,0,1,0,0,1,0,2
2020,20,Oaxaca,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,17,14,28,20,18,16,24,17,9,21,14,21,163
2020,20,Oaxaca,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,2,2,2,1,3,3,3,3,2,3,1,6,21
2020,20,Oaxaca,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,Oaxaca,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,Oaxaca,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,Oaxaca,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,Oaxaca,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,Oaxaca,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20,Oaxaca,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,22,14,13,10,16,17,23,11,12,26,19,18,138
2020,20,Oaxaca,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,52,59,78,27,30,50,28,34,39,53,43,35,397
2020,20,Oaxaca,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,6,24,26,14,14,15,12,14,24,28,10,22,149
2020,20,Oaxaca,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,3,6,9,2,4,2,3,2,6,1,3,2,37
2020,20,Oaxaca,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,29,39,50,26,45,26,20,40,26,42,40,32,301
2020,20,Oaxaca,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,17,27,15,19,16,17,24,20,29,22,31,27,184
2020,20,Oaxaca,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,2,3,0,3,2,4,1,2,2,5,4,18
2020,20,Oaxaca,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,104,109,101,70,69,57,91,65,77,91,53,103,743
2020,20,Oaxaca,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,67,81,70,28,26,28,25,25,30,39,37,38,380
2020,20,Oaxaca,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,3,3,2,12,9,1,4,4,5,5,5,7,43
2020,20,Oaxaca,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,14,12,19,9,7,8,1,8,7,9,6,8,85
2020,20,Oaxaca,El patrimonio,Robo,Robo en transporte público individual,Con violencia,3,1,3,4,1,3,13,6,4,6,2,7,38
2020,20,Oaxaca,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,1,1,0,0,0,0,12,11,5,11,13,13,30
2020,20,Oaxaca,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,10,12,19,6,11,7,11,6,10,13,12,4,92
2020,20,Oaxaca,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,7,18,8,2,3,0,3,6,2,4,3,5,49
2020,20,Oaxaca,El patrimonio,Robo,Robo en transporte individual,Con violencia,3,4,2,2,1,2,0,1,2,2,3,1,17
2020,20,Oaxaca,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,1,2,0,0,0,0,0,0,0,0,0,3
2020,20,Oaxaca,El patrimonio,Robo,Otros robos,Con violencia,70,96,57,65,57,62,76,45,63,75,53,79,591
2020,20,Oaxaca,El patrimonio,Robo,Otros robos,Sin violencia,270,267,261,151,137,140,159,141,175,190,171,187,1701
2020,20,Oaxaca,El patrimonio,Extorsión,Extorsión,Extorsión,8,12,11,10,4,4,14,14,7,5,14,10,84
2020,20,Oaxaca,El patrimonio,Despojo,Despojo,Despojo,64,69,62,26,55,64,79,84,83,81,68,64,586
2020,20,Oaxaca,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,1,1,0,0,0,0,0,0,2
2020,20,Oaxaca,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,3,6,5,2,3,5,5,2,2,0,3,3,33
2020,20,Oaxaca,La sociedad,Trata de personas,Trata de personas,Trata de personas,1,2,1,0,1,1,2,1,2,3,0,0,11
2020,20,Oaxaca,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,29,23,35,21,18,17,16,28,25,17,14,11,212
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,44,55,63,57,45,38,41,50,39,40,41,47,432
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,6,7,9,13,9,15,15,10,6,10,9,11,90
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,24,9,10,22,22,12,20,22,19,12,12,8,160
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,1,0,0,0,0,0,0,0,0,1
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,42,30,39,25,19,25,28,20,28,46,37,43,256
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,1,3,0,2,0,0,3,0,1,6
2020,21,Puebla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,40,32,33,34,31,31,24,22,25,26,31,24,272
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,29,23,33,27,28,29,30,36,34,49,38,33,269
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,262,273,306,250,271,265,311,333,374,419,361,322,2645
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,14,4,8,1,2,2,1,6,6,1,5,3,44
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,71,61,54,40,40,34,35,44,57,58,70,48,436
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,6,13,18,9,11,11,8,18,16,19,16,20,110
2020,21,Puebla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,3,3,0,0,0,4,0,1,0,1,1,0,11
2020,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,3,2,1,0,0,1,0,0,0,1,0,7
2020,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,4,4,3,2,3,3,2,0,1,3,4,2,22
2020,21,Puebla,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,26,28,35,32,47,36,38,47,32,32,26,21,321
2020,21,Puebla,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,1,1,0,2,1,7,3,2,2,3,4,1,19
2020,21,Puebla,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,21,Puebla,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,21,22,26,19,23,15,20,13,21,25,19,22,180
2020,21,Puebla,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,62,84,81,48,50,51,50,55,65,61,63,48,546
2020,21,Puebla,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,16,34,35,16,16,15,17,13,17,19,13,7,179
2020,21,Puebla,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,6,7,7,2,1,2,8,9,6,6,4,5,48
2020,21,Puebla,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,41,45,50,25,24,32,43,22,22,49,39,40,304
2020,21,Puebla,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,23,32,28,26,24,27,21,24,33,39,24,23,238
2020,21,Puebla,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,46,49,46,58,58,56,71,69,67,96,74,76,520
